time,SPAM_Off_X_MTQ_Z,SPAM_Off_Y_MTQ_X,SPAM_Off_Y_MTQ_Y,SPAM_Off_Y_MTQ_Z
1586441644,0.4794520547945205,3.6575342465753424,-10.0,-0.7808219178082192
1586441702,0.4794520547945205,3.6575342465753424,-10.0,-0.7808219178082192
1586441759,0.4794520547945205,3.6575342465753424,-10.0,-0.7808219178082192
1586443801,-2.7260273972602738,3.7945205479452055,-6.835616438356165,0.547945205479452
1586443859,-2.7260273972602738,3.7945205479452055,-6.835616438356165,0.547945205479452
1586443916,-2.7260273972602738,3.7945205479452055,-6.835616438356165,0.547945205479452
1586443988,-2.7260273972602738,3.7945205479452055,-6.835616438356165,0.547945205479452
1586444046,-2.7260273972602738,3.7945205479452055,-6.835616438356165,0.547945205479452
1586444103,-2.7260273972602738,3.7945205479452055,-6.835616438356165,0.547945205479452
1586444175,-2.7260273972602738,3.7945205479452055,-6.835616438356165,0.547945205479452
1586444218,-2.7260273972602738,3.7945205479452055,-6.835616438356165,0.547945205479452
1586446203,6.123287671232877,3.7945205479452055,-6.835616438356165,0.547945205479452
1586446261,6.123287671232877,3.7945205479452055,-6.835616438356165,0.547945205479452
1586446318,6.123287671232877,4.123287671232877,-6.506849315068493,0.547945205479452
1586446390,6.123287671232877,4.123287671232877,-6.506849315068493,0.547945205479452
1586446462,6.123287671232877,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586446505,6.123287671232877,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586446563,6.123287671232877,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586446620,6.123287671232877,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586446750,6.123287671232877,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586447224,6.123287671232877,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586447282,6.123287671232877,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586447339,6.123287671232877,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586447397,6.123287671232877,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586447469,6.123287671232877,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586447526,6.123287671232877,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586447584,6.123287671232877,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586447756,6.123287671232877,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586447828,6.123287671232877,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586447886,6.123287671232877,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586452028,6.123287671232877,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586452085,6.123287671232877,4.123287671232877,-6.506849315068493,-1.6986301369863013
