time,Accumulated_Charge_Min,Accumulated_Charge_Max,Accumulated_Charge_Avg
1584341196,19.781453450520832,29.5238037109375,24.421590169270832
1584341254,19.781453450520832,29.5238037109375,24.338582356770832
1584341316,19.781453450520832,29.5238037109375,24.2569580078125
1584341374,19.781453450520832,29.5238037109375,24.1739501953125
1584346654,19.781453450520832,29.5238037109375,24.574462890625
1584346717,19.781453450520832,29.5238037109375,24.499755859375
1584346774,19.781453450520832,29.5238037109375,24.419514973958332
1584346836,19.781453450520832,29.5238037109375,24.32958984375
1584346894,19.781453450520832,29.5238037109375,24.234130859375
1584346956,19.781453450520832,29.5238037109375,24.140055338541668
1584347014,19.781453450520832,29.5238037109375,24.050130208333332
1584347076,19.781453450520832,29.5238037109375,23.96435546875
1584347134,19.781453450520832,29.5238037109375,23.882039388020832
1584347196,19.781453450520832,29.5238037109375,23.799031575520832
1584347253,19.781453450520832,29.5238037109375,23.716715494791668
1584347316,19.781453450520832,29.5238037109375,23.633707682291668
1584352536,19.781453450520832,29.5238037109375,23.986490885416668
1584352594,19.781453450520832,29.5238037109375,23.9041748046875
1584352656,19.781453450520832,29.5238037109375,23.818400065104168
1584352714,19.781453450520832,29.5238037109375,23.7298583984375
1584352776,19.781453450520832,29.5238037109375,23.641316731770832
1584352833,19.781453450520832,29.5238037109375,23.552083333333332
1584352896,19.781453450520832,29.5238037109375,23.463541666666668
1584352953,19.781453450520832,29.5238037109375,23.375
1584353016,19.781453450520832,29.5238037109375,23.2857666015625
1584353073,19.781453450520832,29.5238037109375,23.195841471354168
1584353136,19.781453450520832,29.5238037109375,23.106608072916668
1584358474,19.781453450520832,29.5238037109375,22.827840169270832
1584358537,19.781453450520832,29.5238037109375,22.744140625
1584358594,19.781453450520832,29.5238037109375,22.655598958333332
1584358714,22.4307861328125,22.4473876953125,22.438395182291668
1584358777,22.3477783203125,22.4473876953125,22.388590494791668
1584358834,22.265462239583332,22.4473876953125,22.3062744140625
1584358896,22.183146158854168,22.4473876953125,22.223958333333332
1584358954,22.172078450520832,22.4473876953125,22.1859130859375
1584359016,22.172078450520832,22.4473876953125,22.250935872395832
1584762937,21.398722330729168,40.550699869791664,36.401692708333336
1584762995,21.398722330729168,40.550699869791664,36.490926106770836
1584763057,21.398722330729168,40.550699869791664,36.611979166666664
1584763115,21.398722330729168,40.550699869791664,36.7081298828125
1584763177,21.398722330729168,40.550699869791664,36.7579345703125
1584763234,21.398722330729168,40.550699869791664,36.748942057291664
1584763297,21.398722330729168,40.550699869791664,36.663167317708336
1584763354,21.398722330729168,40.550699869791664,36.573933919270836
1584763417,21.398722330729168,40.550699869791664,36.484700520833336
1584763474,21.398722330729168,40.550699869791664,36.395467122395836
1584763537,21.398722330729168,40.550699869791664,36.306233723958336
1584763594,21.398722330729168,40.550699869791664,36.217000325520836
1584763656,21.398722330729168,40.550699869791664,36.127766927083336
1584763714,21.398722330729168,40.550699869791664,36.038533528645836
1584768937,21.398722330729168,40.550699869791664,37.5174560546875
1584768994,21.398722330729168,40.550699869791664,37.429606119791664
1584769057,21.398722330729168,40.550699869791664,37.340372721354164
1584769114,21.398722330729168,40.550699869791664,37.251139322916664
1584769176,21.398722330729168,40.550699869791664,37.16259765625
1584769234,21.398722330729168,40.550699869791664,37.072672526041664
1584769296,21.398722330729168,40.550699869791664,36.984130859375
1584769354,21.398722330729168,40.550699869791664,36.8948974609375
1584769536,21.398722330729168,40.550699869791664,36.627197265625
1584769594,21.398722330729168,40.550699869791664,36.5379638671875
1584769714,21.398722330729168,40.550699869791664,36.3594970703125
1584847425,21.398722330729168,40.550699869791664,39.690185546875
1584847482,21.398722330729168,40.550699869791664,39.740681966145836
1584847545,21.398722330729168,40.550699869791664,39.738606770833336
1584847602,21.398722330729168,40.550699869791664,39.656982421875
1584847665,21.398722330729168,40.550699869791664,39.5947265625
1584847722,21.398722330729168,40.550699869791664,39.526936848958336
1584847785,21.398722330729168,40.550699869791664,39.523478190104164
1584847842,21.398722330729168,40.550699869791664,39.538004557291664
1584847904,21.398722330729168,40.550699869791664,39.454305013020836
1584847962,21.398722330729168,40.550699869791664,39.3685302734375
1584848024,21.398722330729168,40.550699869791664,39.282755533854164
1584848082,21.398722330729168,40.550699869791664,39.197672526041664
1584848144,21.398722330729168,40.550699869791664,39.111897786458336
1584853365,21.398722330729168,40.550699869791664,39.737223307291664
1584853423,21.398722330729168,40.550699869791664,39.7088623046875
1584853485,21.398722330729168,40.550699869791664,39.625162760416664
1584853543,21.398722330729168,40.550699869791664,39.539388020833336
1584853605,21.398722330729168,40.550699869791664,39.45361328125
1584853663,21.398722330729168,40.550699869791664,39.367838541666664
1584853725,21.398722330729168,40.550699869791664,39.282755533854164
1584853782,21.398722330729168,40.550699869791664,39.196980794270836
1584853845,21.398722330729168,40.550699869791664,39.1112060546875
1584853902,21.398722330729168,40.550699869791664,39.026123046875
1584853965,21.398722330729168,40.550699869791664,38.935506184895836
1584854022,21.398722330729168,40.550699869791664,38.826904296875
1584854085,21.398722330729168,40.550699869791664,38.7169189453125
1584854142,21.398722330729168,40.550699869791664,38.60693359375
1584854204,21.398722330729168,40.550699869791664,38.4969482421875
1585016324,21.398722330729168,40.550699869791664,39.677734375
1585016382,21.398722330729168,40.550699869791664,39.784952799479164
1585016444,21.398722330729168,40.550699869791664,39.847208658854164
1585016502,21.398722330729168,40.550699869791664,39.811930338541664
1585016564,21.398722330729168,40.550699869791664,39.639689127604164
1585016622,21.398722330729168,40.550699869791664,39.324951171875
1585016684,21.398722330729168,40.550699869791664,39.045491536458336
1585016746,21.398722330729168,40.550699869791664,38.7750244140625
1585016804,21.398722330729168,40.550699869791664,38.494873046875
