time,Status,Control,Last_Charge_Time
1584268717,0x0,0x0,0.0
1584268776,0x0,0x0,0.0
1584268833,0x0,0x0,0.0
1584268905,0x0,0x0,0.0
1584268963,0x0,0x0,0.0
1584272443,0x0,0x0,0.0
1584272558,0x0,0x0,0.0
1584272615,0x0,0x0,0.0
1584272673,0x0,0x0,0.0
1584272745,0x0,0x0,0.0
1584272802,0x0,0x0,0.0
1584272860,0x0,0x0,0.0
1584272917,0x0,0x0,0.0
1584272975,0x0,0x0,0.0
1584273047,0x0,0x0,0.0
1584273104,0x0,0x0,0.0
1584273162,0x0,0x0,0.0
1584273219,0x0,0x0,0.0
1584273277,0x0,0x0,0.0
1584273334,0x0,0x0,0.0
1584273881,0x0,0x0,0.0
1584273938,0x0,0x0,0.0
1584274053,0x0,0x0,0.0
1584274125,0x0,0x0,0.0
1584274183,0x0,0x0,0.0
1584274240,0x0,0x0,0.0
1584275683,0x0,0x0,0.0
1584275741,0x0,0x0,0.0
1584275798,0x0,0x0,0.0
1584275856,0x0,0x0,0.0
1584275913,0x0,0x0,0.0
1584278861,0x0,0x0,0.0
1584278919,0x0,0x0,0.0
1584278976,0x0,0x0,0.0
1584279034,0x0,0x0,0.0
1584279106,0x0,0x0,0.0
1584279163,0x0,0x0,0.0
1584279940,0x0,0x0,0.0
1584279997,0x0,0x0,0.0
1584280055,0x0,0x0,0.0
1584280127,0x0,0x0,0.0
1584284743,0x0,0x0,0.0
1584284801,0x0,0x0,0.0
1584284858,0x0,0x0,0.0
1584299498,0x0,0x0,0.0
1584301180,0x0,0x0,0.0
1584301238,0x0,0x0,0.0
1584305379,0x0,0x0,0.0
1584305437,0x0,0x0,0.0
1584305494,0x0,0x0,0.0
1584305624,0x0,0x0,0.0
1584306817,0x0,0x0,0.0
1584306875,0x0,0x0,0.0
1584306933,0x0,0x0,0.0
1584307004,0x0,0x0,0.0
1584307062,0x0,0x0,0.0
1584307120,0x0,0x0,0.0
1584312814,0x0,0x0,0.0
1584312886,0x0,0x0,0.0
1584312944,0x0,0x0,0.0
1584313001,0x0,0x0,0.0
1584313059,0x0,0x0,0.0
1584315216,0x0,0x0,0.0
1584315273,0x0,0x0,0.0
1584315345,0x0,0x0,0.0
1584317733,0x0,0x0,0.0
1584317804,0x0,0x0,0.0
1584318639,0x0,0x0,0.0
1584318754,0x0,0x0,0.0
1584318826,0x0,0x0,0.0
1584318883,0x0,0x0,0.0
1584321098,0x0,0x0,0.0
1584323384,0x0,0x0,0.0
1584323442,0x0,0x0,0.0
1584323499,0x0,0x0,0.0
1584323557,0x0,0x0,0.0
1584323614,0x0,0x0,0.0
1584323686,0x0,0x0,0.0
1584323744,0x0,0x0,0.0
1584323801,0x0,0x0,0.0
1584323859,0x0,0x0,0.0
1584323916,0x0,0x0,0.0
1584323974,0x0,0x0,0.0
1584324046,0x0,0x0,0.0
1584324405,0x0,0x0,0.0
1584324463,0x0,0x0,0.0
1584324520,0x0,0x0,0.0
1584324578,0x0,0x0,0.0
1584324693,0x0,0x0,0.0
1584324765,0x0,0x0,0.0
1584327281,0x0,0x0,0.0
1584327339,0x0,0x0,0.0
1584327454,0x0,0x0,0.0
1584329079,0x0,0x0,0.0
1584329137,0x0,0x0,0.0
1584329194,0x0,0x0,0.0
1584329266,0x0,0x0,0.0
1584329323,0x0,0x0,0.0
1584329381,0x0,0x0,0.0
1584329439,0x0,0x0,0.0
1584329496,0x0,0x0,0.0
1584329554,0x0,0x0,0.0
1584329625,0x0,0x0,0.0
1584329683,0x0,0x0,0.0
1584329741,0x0,0x0,0.0
1584329798,0x0,0x0,0.0
1584333034,0x0,0x0,0.0
1584333106,0x0,0x0,0.0
1584333221,0x0,0x0,0.0
1584333336,0x0,0x0,0.0
1584334774,0x0,0x0,0.0
1584334846,0x0,0x0,0.0
1584334893,0x0,0x0,0.0
1584334956,0x0,0x0,0.0
1584335013,0x0,0x0,0.0
1584335076,0x0,0x0,0.0
1584335133,0x0,0x0,0.0
1584335196,0x0,0x0,0.0
1584335253,0x0,0x0,0.0
1584335316,0x0,0x0,0.0
1584335373,0x0,0x0,0.0
1584335435,0x0,0x0,0.0
1584335493,0x0,0x0,0.0
1584335681,0x0,0x0,0.0
1584338744,0x0,0x0,0.0
1584338801,0x0,0x0,0.0
1584338859,0x0,0x0,0.0
1584338916,0x0,0x0,0.0
1584339046,0x0,0x0,0.0
1584339103,0x0,0x0,0.0
1584339161,0x0,0x0,0.0
1584339218,0x0,0x0,0.0
1584340657,0x0,0x0,0.0
1584340717,0x0,0x0,0.0
1584340775,0x0,0x0,0.0
1584340837,0x0,0x0,0.0
1584340894,0x0,0x0,0.0
1584340957,0x0,0x0,0.0
1584341077,0x0,0x0,0.0
1584341134,0x0,0x0,0.0
1584341196,0x0,0x0,0.0
1584341254,0x0,0x0,0.0
1584341316,0x0,0x0,0.0
1584341374,0x0,0x0,0.0
1584344745,0x0,0x0,0.0
1584344802,0x0,0x0,0.0
1584345047,0x0,0x0,0.0
1584345104,0x0,0x0,0.0
1584346600,0x0,0x0,0.0
1584346654,0x0,0x0,0.0
1584346717,0x0,0x0,0.0
1584346774,0x0,0x0,0.0
1584346836,0x0,0x0,0.0
1584346894,0x0,0x0,0.0
1584346956,0x0,0x0,0.0
1584347014,0x0,0x0,0.0
1584347076,0x0,0x0,0.0
1584347134,0x0,0x0,0.0
1584347196,0x0,0x0,0.0
1584347253,0x0,0x0,0.0
1584347316,0x0,0x0,0.0
1584347384,0x0,0x0,0.0
1584347441,0x0,0x0,0.0
1584352536,0x0,0x0,0.0
1584352594,0x0,0x0,0.0
1584352656,0x0,0x0,0.0
1584352714,0x0,0x0,0.0
1584352776,0x0,0x0,0.0
1584352833,0x0,0x0,0.0
1584352896,0x0,0x0,0.0
1584352953,0x0,0x0,0.0
1584353016,0x0,0x0,0.0
1584353073,0x0,0x0,0.0
1584353136,0x0,0x0,0.0
1584353256,0x0,0x0,0.0
1584353314,0x0,0x0,0.0
1584353386,0x0,0x0,0.0
1584353443,0x0,0x0,0.0
1584357096,0x0,0x0,0.0
1584357153,0x0,0x0,0.0
1584357283,0x0,0x0,0.0
1584357340,0x0,0x0,0.0
1584357398,0x0,0x0,0.0
1584357455,0x0,0x0,0.0
1584357513,0x0,0x0,0.0
1584357585,0x0,0x0,0.0
1584357642,0x0,0x0,0.0
1584357757,0x0,0x0,0.0
1584358361,0x0,0x0,0.0
1584358419,0x0,0x0,0.0
1584358474,0x0,0x0,0.0
1584358537,0x0,0x0,0.0
1584358594,0x0,0x0,0.0
1584358714,0x0,0x0,0.0
1584358777,0x0,0x0,0.0
1584358834,0x0,0x0,0.0
1584358896,0x0,0x0,0.0
1584358954,0x0,0x0,0.0
1584359016,0x0,0x0,0.0
1584363216,0x0,0x0,0.0
1584363274,0x0,0x0,0.0
1584363346,0x0,0x0,0.0
1584363403,0x0,0x0,0.0
1584363461,0x0,0x0,0.0
1584363518,0x0,0x0,0.0
1584363576,0x0,0x0,0.0
1584442143,0x0,0x0,0.0
1584492743,0x0,0x0,0.0
1584503701,0x0,0x0,0.0
1584503813,0x0,0x0,0.0
1584503828,0x0,0x0,0.0
1584503856,0x0,0x0,0.0
1584503885,0x0,0x0,0.0
1584503914,0x0,0x0,0.0
1584503986,0x0,0x0,0.0
1584504043,0x0,0x0,0.0
1584504101,0x0,0x0,0.0
1584504158,0x0,0x0,0.0
1584504216,0x0,0x0,0.0
1584504273,0x0,0x0,0.0
1584504345,0x0,0x0,0.0
1584504403,0x0,0x0,0.0
1584504518,0x0,0x0,0.0
1584507826,0x0,0x0,0.0
1584507883,0x0,0x0,0.0
1584508056,0x0,0x0,0.0
1584508185,0x0,0x0,0.0
1584509623,0x0,0x0,0.0
1584509681,0x0,0x0,0.0
1584509738,0x0,0x0,0.0
1584509796,0x0,0x0,0.0
1584509853,0x0,0x0,0.0
1584509925,0x0,0x0,0.0
1584509983,0x0,0x0,0.0
1584510040,0x0,0x0,0.0
1584510098,0x0,0x0,0.0
1584510155,0x0,0x0,0.0
1584510213,0x0,0x0,0.0
1584510285,0x0,0x0,0.0
1584510342,0x0,0x0,0.0
1584510400,0x0,0x0,0.0
1584510457,0x0,0x0,0.0
1584510515,0x0,0x0,0.0
1584510587,0x0,0x0,0.0
1584510644,0x0,0x0,0.0
1584513520,0x0,0x0,0.0
1584513578,0x0,0x0,0.0
1584513635,0x0,0x0,0.0
1584513693,0x0,0x0,0.0
1584513765,0x0,0x0,0.0
1584513937,0x0,0x0,0.0
1584515433,0x0,0x0,0.0
1584515505,0x0,0x0,0.0
1584515562,0x0,0x0,0.0
1584515620,0x0,0x0,0.0
1584515677,0x0,0x0,0.0
1584515735,0x0,0x0,0.0
1584515807,0x0,0x0,0.0
1584515864,0x0,0x0,0.0
1584515922,0x0,0x0,0.0
1584515979,0x0,0x0,0.0
1584516037,0x0,0x0,0.0
1584516094,0x0,0x0,0.0
1584516166,0x0,0x0,0.0
1584516224,0x0,0x0,0.0
1584516281,0x0,0x0,0.0
1584516339,0x0,0x0,0.0
1584516396,0x0,0x0,0.0
1584516454,0x0,0x0,0.0
1584521386,0x0,0x0,0.0
1584521444,0x0,0x0,0.0
1584521501,0x0,0x0,0.0
1584521559,0x0,0x0,0.0
1584521616,0x0,0x0,0.0
1584521674,0x0,0x0,0.0
1584521746,0x0,0x0,0.0
1584521803,0x0,0x0,0.0
1584521861,0x0,0x0,0.0
1584521918,0x0,0x0,0.0
1584521976,0x0,0x0,0.0
1584522034,0x0,0x0,0.0
1584522105,0x0,0x0,0.0
1584522163,0x0,0x0,0.0
1584522220,0x0,0x0,0.0
1584522278,0x0,0x0,0.0
1584522393,0x0,0x0,0.0
1584522465,0x0,0x0,0.0
1584526233,0x0,0x0,0.0
1584526305,0x0,0x0,0.0
1584526362,0x0,0x0,0.0
1584526477,0x0,0x0,0.0
1584526535,0x0,0x0,0.0
1584526607,0x0,0x0,0.0
1584527326,0x0,0x0,0.0
1584527383,0x0,0x0,0.0
1584527441,0x0,0x0,0.0
1584527498,0x0,0x0,0.0
1584527556,0x0,0x0,0.0
1584527613,0x0,0x0,0.0
1584527685,0x0,0x0,0.0
1584527743,0x0,0x0,0.0
1584527800,0x0,0x0,0.0
1584527858,0x0,0x0,0.0
1584527915,0x0,0x0,0.0
1584527973,0x0,0x0,0.0
1584532114,0x0,0x0,0.0
1584532186,0x0,0x0,0.0
1584532474,0x0,0x0,0.0
1584533135,0x0,0x0,0.0
1584533193,0x0,0x0,0.0
1584533322,0x0,0x0,0.0
1584533437,0x0,0x0,0.0
1584533495,0x0,0x0,0.0
1584533567,0x0,0x0,0.0
1584538054,0x0,0x0,0.0
1584538183,0x0,0x0,0.0
1584538241,0x0,0x0,0.0
1584538298,0x0,0x0,0.0
1584549817,0x0,0x0,0.0
1584549875,0x0,0x0,0.0
1584554433,0x0,0x0,0.0
1584554505,0x0,0x0,0.0
1584554563,0x0,0x0,0.0
1584560373,0x0,0x0,0.0
1584560675,0x0,0x0,0.0
1584560746,0x0,0x0,0.0
1584560862,0x0,0x0,0.0
1584566024,0x0,0x0,0.0
1584566082,0x0,0x0,0.0
1584566139,0x0,0x0,0.0
1584566197,0x0,0x0,0.0
1584566254,0x0,0x0,0.0
1584566326,0x0,0x0,0.0
1584566384,0x0,0x0,0.0
1584566441,0x0,0x0,0.0
1584568541,0x0,0x0,0.0
1584568598,0x0,0x0,0.0
1584568656,0x0,0x0,0.0
1584568714,0x0,0x0,0.0
1584568785,0x0,0x0,0.0
1584568843,0x0,0x0,0.0
1584571834,0x0,0x0,0.0
1584571906,0x0,0x0,0.0
1584572021,0x0,0x0,0.0
1584572079,0x0,0x0,0.0
1584572136,0x0,0x0,0.0
1584572194,0x0,0x0,0.0
1584572266,0x0,0x0,0.0
1584572323,0x0,0x0,0.0
1584572381,0x0,0x0,0.0
1584572438,0x0,0x0,0.0
1584572496,0x0,0x0,0.0
1584574423,0x0,0x0,0.0
1584576637,0x0,0x0,0.0
1584576767,0x0,0x0,0.0
1584576824,0x0,0x0,0.0
1584576882,0x0,0x0,0.0
1584576939,0x0,0x0,0.0
1584576997,0x0,0x0,0.0
1584577054,0x0,0x0,0.0
1584577126,0x0,0x0,0.0
1584577184,0x0,0x0,0.0
1584577241,0x0,0x0,0.0
1584577299,0x0,0x0,0.0
1584577773,0x0,0x0,0.0
1584577845,0x0,0x0,0.0
1584577903,0x0,0x0,0.0
1584577960,0x0,0x0,0.0
1584578018,0x0,0x0,0.0
1584578075,0x0,0x0,0.0
1584578133,0x0,0x0,0.0
1584582404,0x0,0x0,0.0
1584582519,0x0,0x0,0.0
1584582577,0x0,0x0,0.0
1584582634,0x0,0x0,0.0
1584582706,0x0,0x0,0.0
1584582764,0x0,0x0,0.0
1584582821,0x0,0x0,0.0
1584582879,0x0,0x0,0.0
1584582936,0x0,0x0,0.0
1584582994,0x0,0x0,0.0
1584583066,0x0,0x0,0.0
1584583123,0x0,0x0,0.0
1584583181,0x0,0x0,0.0
1584583238,0x0,0x0,0.0
1584583296,0x0,0x0,0.0
1584583785,0x0,0x0,0.0
1584583842,0x0,0x0,0.0
1584583900,0x0,0x0,0.0
1584586474,0x0,0x0,0.0
1584586546,0x0,0x0,0.0
1584588156,0x0,0x0,0.0
1584588214,0x0,0x0,0.0
1584588286,0x0,0x0,0.0
1584588343,0x0,0x0,0.0
1584588401,0x0,0x0,0.0
1584588458,0x0,0x0,0.0
1584588516,0x0,0x0,0.0
1584588573,0x0,0x0,0.0
1584588645,0x0,0x0,0.0
1584588703,0x0,0x0,0.0
1584588760,0x0,0x0,0.0
1584588818,0x0,0x0,0.0
1584588875,0x0,0x0,0.0
1584588933,0x0,0x0,0.0
1584589005,0x0,0x0,0.0
1584589120,0x0,0x0,0.0
1584589666,0x0,0x0,0.0
1584592183,0x0,0x0,0.0
1584592240,0x0,0x0,0.0
1584592298,0x0,0x0,0.0
1584592356,0x0,0x0,0.0
1584592413,0x0,0x0,0.0
1584592485,0x0,0x0,0.0
1584593564,0x0,0x0,0.0
1584594096,0x0,0x0,0.0
1584594153,0x0,0x0,0.0
1584594225,0x0,0x0,0.0
1584594283,0x0,0x0,0.0
1584594340,0x0,0x0,0.0
1584594398,0x0,0x0,0.0
1584594455,0x0,0x0,0.0
1584594513,0x0,0x0,0.0
1584594585,0x0,0x0,0.0
1584594642,0x0,0x0,0.0
1584594700,0x0,0x0,0.0
1584594757,0x0,0x0,0.0
1584594815,0x0,0x0,0.0
1584594887,0x0,0x0,0.0
1584594944,0x0,0x0,0.0
1584595002,0x0,0x0,0.0
1584597993,0x0,0x0,0.0
1584598122,0x0,0x0,0.0
1584598180,0x0,0x0,0.0
1584598295,0x0,0x0,0.0
1584598367,0x0,0x0,0.0
1584599862,0x0,0x0,0.0
1584599920,0x0,0x0,0.0
1584599977,0x0,0x0,0.0
1584600035,0x0,0x0,0.0
1584600107,0x0,0x0,0.0
1584600164,0x0,0x0,0.0
1584600222,0x0,0x0,0.0
1584600279,0x0,0x0,0.0
1584600337,0x0,0x0,0.0
1584600394,0x0,0x0,0.0
1584600466,0x0,0x0,0.0
1584600524,0x0,0x0,0.0
1584600581,0x0,0x0,0.0
1584600639,0x0,0x0,0.0
1584600696,0x0,0x0,0.0
1584600754,0x0,0x0,0.0
1584600826,0x0,0x0,0.0
1584600883,0x0,0x0,0.0
1584600941,0x0,0x0,0.0
1584603874,0x0,0x0,0.0
1584603946,0x0,0x0,0.0
1584605859,0x0,0x0,0.0
1584605916,0x0,0x0,0.0
1584605974,0x0,0x0,0.0
1584606046,0x0,0x0,0.0
1584606103,0x0,0x0,0.0
1584606161,0x0,0x0,0.0
1584606218,0x0,0x0,0.0
1584606276,0x0,0x0,0.0
1584606333,0x0,0x0,0.0
1584606405,0x0,0x0,0.0
1584606463,0x0,0x0,0.0
1584606520,0x0,0x0,0.0
1584606578,0x0,0x0,0.0
1584606635,0x0,0x0,0.0
1584606693,0x0,0x0,0.0
1584606765,0x0,0x0,0.0
1584606822,0x0,0x0,0.0
1584606880,0x0,0x0,0.0
1584610720,0x0,0x0,0.0
1584610777,0x0,0x0,0.0
1584610835,0x0,0x0,0.0
1584610907,0x0,0x0,0.0
1584610964,0x0,0x0,0.0
1584611022,0x0,0x0,0.0
1584611079,0x0,0x0,0.0
1584611683,0x0,0x0,0.0
1584611741,0x0,0x0,0.0
1584611798,0x0,0x0,0.0
1584611856,0x0,0x0,0.0
1584611913,0x0,0x0,0.0
1584611985,0x0,0x0,0.0
1584612043,0x0,0x0,0.0
1584612100,0x0,0x0,0.0
1584612158,0x0,0x0,0.0
1584612215,0x0,0x0,0.0
1584612273,0x0,0x0,0.0
1584612345,0x0,0x0,0.0
1584612402,0x0,0x0,0.0
1584612460,0x0,0x0,0.0
1584612517,0x0,0x0,0.0
1584612575,0x0,0x0,0.0
1584616544,0x0,0x0,0.0
1584616601,0x0,0x0,0.0
1584616659,0x0,0x0,0.0
1584616716,0x0,0x0,0.0
1584616774,0x0,0x0,0.0
1584616846,0x0,0x0,0.0
1584616903,0x0,0x0,0.0
1584616961,0x0,0x0,0.0
1584617680,0x0,0x0,0.0
1584617737,0x0,0x0,0.0
1584617795,0x0,0x0,0.0
1584617853,0x0,0x0,0.0
1584617924,0x0,0x0,0.0
1584617982,0x0,0x0,0.0
1584634419,0x0,0x0,0.0
1584634477,0x0,0x0,0.0
1584634534,0x0,0x0,0.0
1584634606,0x0,0x0,0.0
1584634664,0x0,0x0,0.0
1584634779,0x0,0x0,0.0
1584644672,0x0,0x0,0.0
1584644744,0x0,0x0,0.0
1584644859,0x0,0x0,0.0
1584644917,0x0,0x0,0.0
1584645046,0x0,0x0,0.0
1584645104,0x0,0x0,0.0
1584645276,0x0,0x0,0.0
1584645334,0x0,0x0,0.0
1584647506,0x0,0x0,0.0
1584650626,0x0,0x0,0.0
1584650684,0x0,0x0,0.0
1584650741,0x0,0x0,0.0
1584650799,0x0,0x0,0.0
1584650856,0x0,0x0,0.0
1584650914,0x0,0x0,0.0
1584651101,0x0,0x0,0.0
1584653013,0x0,0x0,0.0
1584653085,0x0,0x0,0.0
1584653200,0x0,0x0,0.0
1584653258,0x0,0x0,0.0
1584656321,0x0,0x0,0.0
1584656379,0x0,0x0,0.0
1584656436,0x0,0x0,0.0
1584656494,0x0,0x0,0.0
1584658953,0x0,0x0,0.0
1584661239,0x0,0x0,0.0
1584661297,0x0,0x0,0.0
1584661354,0x0,0x0,0.0
1584661426,0x0,0x0,0.0
1584661484,0x0,0x0,0.0
1584661541,0x0,0x0,0.0
1584661599,0x0,0x0,0.0
1584661656,0x0,0x0,0.0
1584662145,0x0,0x0,0.0
1584662203,0x0,0x0,0.0
1584662260,0x0,0x0,0.0
1584662318,0x0,0x0,0.0
1584662375,0x0,0x0,0.0
1584662433,0x0,0x0,0.0
1584662562,0x0,0x0,0.0
1584664906,0x0,0x0,0.0
1584667064,0x0,0x0,0.0
1584667121,0x0,0x0,0.0
1584667179,0x0,0x0,0.0
1584667236,0x0,0x0,0.0
1584667294,0x0,0x0,0.0
1584667366,0x0,0x0,0.0
1584667423,0x0,0x0,0.0
1584667481,0x0,0x0,0.0
1584667538,0x0,0x0,0.0
1584667596,0x0,0x0,0.0
1584667653,0x0,0x0,0.0
1584667725,0x0,0x0,0.0
1584668085,0x0,0x0,0.0
1584668142,0x0,0x0,0.0
1584668200,0x0,0x0,0.0
1584668257,0x0,0x0,0.0
1584668315,0x0,0x0,0.0
1584668387,0x0,0x0,0.0
1584672701,0x0,0x0,0.0
1584672758,0x0,0x0,0.0
1584672816,0x0,0x0,0.0
1584672873,0x0,0x0,0.0
1584672945,0x0,0x0,0.0
1584673003,0x0,0x0,0.0
1584673060,0x0,0x0,0.0
1584673118,0x0,0x0,0.0
1584673175,0x0,0x0,0.0
1584673233,0x0,0x0,0.0
1584673305,0x0,0x0,0.0
1584673362,0x0,0x0,0.0
1584673420,0x0,0x0,0.0
1584673535,0x0,0x0,0.0
1584674139,0x0,0x0,0.0
1584676540,0x0,0x0,0.0
1584676598,0x0,0x0,0.0
1584676713,0x0,0x0,0.0
1584676785,0x0,0x0,0.0
1584676842,0x0,0x0,0.0
1584677979,0x0,0x0,0.0
1584678036,0x0,0x0,0.0
1584678094,0x0,0x0,0.0
1584678165,0x0,0x0,0.0
1584678223,0x0,0x0,0.0
1584678582,0x0,0x0,0.0
1584678640,0x0,0x0,0.0
1584678698,0x0,0x0,0.0
1584678755,0x0,0x0,0.0
1584678813,0x0,0x0,0.0
1584678884,0x0,0x0,0.0
1584678942,0x0,0x0,0.0
1584679000,0x0,0x0,0.0
1584679115,0x0,0x0,0.0
1584679186,0x0,0x0,0.0
1584679244,0x0,0x0,0.0
1584679302,0x0,0x0,0.0
1584679359,0x0,0x0,0.0
1584679417,0x0,0x0,0.0
1584679474,0x0,0x0,0.0
1584679546,0x0,0x0,0.0
1584682422,0x0,0x0,0.0
1584682480,0x0,0x0,0.0
1584682537,0x0,0x0,0.0
1584682595,0x0,0x0,0.0
1584684277,0x0,0x0,0.0
1584684335,0x0,0x0,0.0
1584684407,0x0,0x0,0.0
1584684464,0x0,0x0,0.0
1584684522,0x0,0x0,0.0
1584684579,0x0,0x0,0.0
1584684637,0x0,0x0,0.0
1584684694,0x0,0x0,0.0
1584684766,0x0,0x0,0.0
1584684824,0x0,0x0,0.0
1584684881,0x0,0x0,0.0
1584684939,0x0,0x0,0.0
1584684996,0x0,0x0,0.0
1584685054,0x0,0x0,0.0
1584685126,0x0,0x0,0.0
1584685183,0x0,0x0,0.0
1584685241,0x0,0x0,0.0
1584685298,0x0,0x0,0.0
1584685356,0x0,0x0,0.0
1584685413,0x0,0x0,0.0
1584685485,0x0,0x0,0.0
1584688663,0x0,0x0,0.0
1584690274,0x0,0x0,0.0
1584690346,0x0,0x0,0.0
1584690403,0x0,0x0,0.0
1584690461,0x0,0x0,0.0
1584690518,0x0,0x0,0.0
1584690576,0x0,0x0,0.0
1584690633,0x0,0x0,0.0
1584690705,0x0,0x0,0.0
1584690763,0x0,0x0,0.0
1584690820,0x0,0x0,0.0
1584690878,0x0,0x0,0.0
1584690935,0x0,0x0,0.0
1584690993,0x0,0x0,0.0
1584691065,0x0,0x0,0.0
1584691122,0x0,0x0,0.0
1584691180,0x0,0x0,0.0
1584691237,0x0,0x0,0.0
1584691295,0x0,0x0,0.0
1584695077,0x0,0x0,0.0
1584695135,0x0,0x0,0.0
1584695206,0x0,0x0,0.0
1584695264,0x0,0x0,0.0
1584695322,0x0,0x0,0.0
1584695379,0x0,0x0,0.0
1584695437,0x0,0x0,0.0
1584695494,0x0,0x0,0.0
1584696098,0x0,0x0,0.0
1584696156,0x0,0x0,0.0
1584696213,0x0,0x0,0.0
1584696343,0x0,0x0,0.0
1584696400,0x0,0x0,0.0
1584696458,0x0,0x0,0.0
1584696515,0x0,0x0,0.0
1584696573,0x0,0x0,0.0
1584696645,0x0,0x0,0.0
1584696702,0x0,0x0,0.0
1584696760,0x0,0x0,0.0
1584696817,0x0,0x0,0.0
1584696875,0x0,0x0,0.0
1584696947,0x0,0x0,0.0
1584697004,0x0,0x0,0.0
1584697062,0x0,0x0,0.0
1584700901,0x0,0x0,0.0
1584701074,0x0,0x0,0.0
1584701146,0x0,0x0,0.0
1584701203,0x0,0x0,0.0
1584701261,0x0,0x0,0.0
1584701318,0x0,0x0,0.0
1584702167,0x0,0x0,0.0
1584702224,0x0,0x0,0.0
1584702282,0x0,0x0,0.0
1584702339,0x0,0x0,0.0
1584702397,0x0,0x0,0.0
1584702454,0x0,0x0,0.0
1584702526,0x0,0x0,0.0
1584702584,0x0,0x0,0.0
1584706898,0x0,0x0,0.0
1584707013,0x0,0x0,0.0
1584707085,0x0,0x0,0.0
1584713139,0x0,0x0,0.0
1584718834,0x0,0x0,0.0
1584718906,0x0,0x0,0.0
1584718964,0x0,0x0,0.0
1584723465,0x0,0x0,0.0
1584723522,0x0,0x0,0.0
1584729159,0x0,0x0,0.0
1584729217,0x0,0x0,0.0
1584729346,0x0,0x0,0.0
1584729404,0x0,0x0,0.0
1584729461,0x0,0x0,0.0
1584729519,0x0,0x0,0.0
1584734926,0x0,0x0,0.0
1584734984,0x0,0x0,0.0
1584735041,0x0,0x0,0.0
1584735099,0x0,0x0,0.0
1584735156,0x0,0x0,0.0
1584735214,0x0,0x0,0.0
1584735286,0x0,0x0,0.0
1584735343,0x0,0x0,0.0
1584740736,0x0,0x0,0.0
1584740865,0x0,0x0,0.0
1584740923,0x0,0x0,0.0
1584740980,0x0,0x0,0.0
1584741038,0x0,0x0,0.0
1584741095,0x0,0x0,0.0
1584741153,0x0,0x0,0.0
1584743195,0x0,0x0,0.0
1584743253,0x0,0x0,0.0
1584743324,0x0,0x0,0.0
1584743382,0x0,0x0,0.0
1584743440,0x0,0x0,0.0
1584743497,0x0,0x0,0.0
1584743555,0x0,0x0,0.0
1584745726,0x0,0x0,0.0
1584745784,0x0,0x0,0.0
1584745841,0x0,0x0,0.0
1584745899,0x0,0x0,0.0
1584746086,0x0,0x0,0.0
1584746143,0x0,0x0,0.0
1584746733,0x0,0x0,0.0
1584746805,0x0,0x0,0.0
1584746862,0x0,0x0,0.0
1584746920,0x0,0x0,0.0
1584746977,0x0,0x0,0.0
1584749019,0x0,0x0,0.0
1584749134,0x0,0x0,0.0
1584749206,0x0,0x0,0.0
1584749264,0x0,0x0,0.0
1584749321,0x0,0x0,0.0
1584749379,0x0,0x0,0.0
1584749436,0x0,0x0,0.0
1584751478,0x0,0x0,0.0
1584751536,0x0,0x0,0.0
1584751593,0x0,0x0,0.0
1584751665,0x0,0x0,0.0
1584751723,0x0,0x0,0.0
1584751780,0x0,0x0,0.0
1584751838,0x0,0x0,0.0
1584751895,0x0,0x0,0.0
1584751953,0x0,0x0,0.0
1584752025,0x0,0x0,0.0
1584752082,0x0,0x0,0.0
1584752499,0x0,0x0,0.0
1584752614,0x0,0x0,0.0
1584752686,0x0,0x0,0.0
1584752744,0x0,0x0,0.0
1584755074,0x0,0x0,0.0
1584755260,0x0,0x0,0.0
1584755318,0x0,0x0,0.0
1584757116,0x0,0x0,0.0
1584757173,0x0,0x0,0.0
1584757245,0x0,0x0,0.0
1584757303,0x0,0x0,0.0
1584757360,0x0,0x0,0.0
1584757418,0x0,0x0,0.0
1584757475,0x0,0x0,0.0
1584757533,0x0,0x0,0.0
1584757605,0x0,0x0,0.0
1584757662,0x0,0x0,0.0
1584757720,0x0,0x0,0.0
1584757777,0x0,0x0,0.0
1584757835,0x0,0x0,0.0
1584757907,0x0,0x0,0.0
1584757964,0x0,0x0,0.0
1584758022,0x0,0x0,0.0
1584758554,0x0,0x0,0.0
1584761085,0x0,0x0,0.0
1584761142,0x0,0x0,0.0
1584761200,0x0,0x0,0.0
1584761257,0x0,0x0,0.0
1584761315,0x0,0x0,0.0
1584761387,0x0,0x0,0.0
1584762523,0x0,0x0,0.0
1584762825,0x0,0x0,0.0
1584762937,0x0,0x0,0.0
1584762995,0x0,0x0,0.0
1584763057,0x0,0x0,0.0
1584763119,0x0,0x0,0.0
1584763186,0x0,0x0,0.0
1584763244,0x0,0x0,0.0
1584763306,0x0,0x0,0.0
1584763364,0x0,0x0,0.0
1584763426,0x0,0x0,0.0
1584763484,0x0,0x0,0.0
1584763541,0x0,0x0,0.0
1584763599,0x0,0x0,0.0
1584763661,0x0,0x0,0.0
1584763719,0x0,0x0,0.0
1584763784,0x0,0x0,0.0
1584763967,0x0,0x0,0.0
1584767044,0x0,0x0,0.0
1584767102,0x0,0x0,0.0
1584767174,0x0,0x0,0.0
1584767231,0x0,0x0,0.0
1584767260,0x0,0x0,0.0
1584768835,0x0,0x0,0.0
1584768942,0x0,0x0,0.0
1584768999,0x0,0x0,0.0
