time,Panel_3_Voltage_Avg,Panel_1_Current_Min,Panel_1_Current_Max,Panel_1_Current_Avg
1584172296,0.6880000000000001,-0.010528564453125,1.324676513671875,0.0
1584172354,0.6880000000000001,-0.010528564453125,1.324676513671875,0.0
1584172416,0.6880000000000001,-0.010528564453125,1.324676513671875,0.0
1584172474,0.6880000000000001,-0.010528564453125,1.324676513671875,0.0
1584172536,0.6880000000000001,-0.010528564453125,1.324676513671875,0.0
1584172593,0.7000000000000001,-0.010528564453125,1.324676513671875,0.0
1584172713,0.864,-0.010528564453125,1.324676513671875,0.0
1584177756,0.6880000000000001,-0.010528564453125,1.324676513671875,0.0
1584177813,0.6880000000000001,-0.010528564453125,1.324676513671875,0.0
1584177875,0.6880000000000001,-0.010528564453125,1.324676513671875,0.0
1584177933,0.6960000000000001,-0.010528564453125,1.324676513671875,0.0
1584177995,0.704,-0.010528564453125,1.324676513671875,0.0
1584178053,0.708,-0.010528564453125,1.324676513671875,0.0
1584178115,0.712,-0.010528564453125,1.324676513671875,0.0
1584178177,0.708,-0.010528564453125,1.324676513671875,0.0
1584178235,0.708,-0.010528564453125,1.324676513671875,0.0
1584178297,0.704,-0.010528564453125,1.324676513671875,0.0
1584178355,0.6920000000000001,-0.010528564453125,1.324676513671875,4.57763671875e-05
1584178417,0.6920000000000001,-0.010528564453125,1.324676513671875,0.0001373291015625
1584178475,0.888,-0.010528564453125,1.324676513671875,0.0130462646484375
1584183695,0.6880000000000001,-0.010528564453125,1.324676513671875,0.0
1584183758,0.6880000000000001,-0.010528564453125,1.324676513671875,0.0
1584183815,0.76,-0.010528564453125,1.324676513671875,0.0
1584183877,0.6880000000000001,-0.010528564453125,1.324676513671875,0.0
1584183935,0.6880000000000001,-0.010528564453125,1.324676513671875,0.0
1584183997,0.6920000000000001,-0.010528564453125,1.324676513671875,4.57763671875e-05
1584184055,0.6920000000000001,-0.010528564453125,1.324676513671875,0.00018310546875
1584184117,0.72,-0.010528564453125,1.324676513671875,0.0272369384765625
1584184175,1.064,-0.010528564453125,1.324676513671875,0.44696044921875
